,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
26483,1636148068921376768,Gaia DR3 2076584084530146048,2076584084530146048,494412415,2016.0,295.4277087272788,0.009196728,40.38334857546476,0.011215916,0.39656954040868275,0.01087529,33.752438,8.056467,-4.825002883074994,0.011799427,-6.451821675311001,0.0149477795,0.005203745,-0.0043197796,-0.0553964,-0.16227975,0.03031807,-0.12331916,-0.37564173,-0.048672214,-0.08403531,-0.10055531,381,0,381,0,-0.0035819993,365.65262,0.0,0.0,31,False,1.4162599,,,,,,,,45,27,0.021366648,49,21,0,0.009536337,47.50751,0,0,0.998983,0.26962203,0.15319654,0.088607006,0.0687746,-96.22983,71.947105,39.369884,-22.503632,False,385,79788.71409631285,11.900259,6704.788,13.432513,43,30473.30571420837,22.14334,1376.1838,14.128743,46,70287.67989420805,20.778564,3382.7014,12.630697,1.2628475,0.0,0.0,0.0,0.0,0.0,1.4980459,0.69622993,0.801816,1.8659174,0.85475445,2.0,18.0,5.0,15.0,14.78766,,,856.9427,,4750.0,2.0,0.5,222.0,,,,12.329393,0.028513523,13.0,,NOT_AVAILABLE,74.19035955988734,8.505988876491404,311.2115759251782,60.23635410627405,False,False,0,True,True,False,False,False,False,True,False,1.02116605e-13,5.100673e-13,0.99999064,4600.7124,4591.1177,4606.7305,2.4521,2.4437,2.4612,0.2013,0.1897,0.2287,3016.0864,2988.6797,3049.406,0.6259,0.6108,0.6348,0.474,0.4623,0.481,0.2464,0.24,0.2501,MARCS,0.2445475637204216,0.23168308506108024,-0.029502,2.7423412269113063,1.171119698341003e-13
26522,1636148068921376768,Gaia DR3 2076584153249603328,2076584153249603328,1637398562,2016.0,295.38971636437986,0.21687846,40.37943975934351,0.27153233,0.7043473917695388,0.26743415,2.5282798,5.6284633,-3.632821707530253,0.29091945,-4.299093636934298,0.3446734,-0.17533632,-0.02973324,0.08253923,-0.17191462,-0.04494422,-0.1877227,-0.108080596,-0.022776354,-0.17644027,-0.19130415,395,0,360,35,310.78537,243195.64,3.010866,6933.797,31,False,1.5542578,,,,,,,,46,28,0.49608886,51,22,0,0.09268749,59.810524,5,0,25.994234,0.21189961,0.23779763,0.14633656,0.081416264,-94.62009,69.80749,36.927967,8.271027,False,360,85563.87975536501,115.77997,739.0214,13.356641,48,46900.08448635694,23.962553,1957.224,13.660608,46,58249.08684975351,21.731747,2680.3684,12.834673,1.2288967,0.0,0.0,0.0,0.0,0.0,0.82593536,0.30396748,0.5219679,-34.356174,2.5596018,2.0,15.0,6.0,13.0,10.556308,,,916.67505,,6000.0,4.0,0.25,222.0,,,,12.637143,0.013800486,9.0,,VARIABLE,74.17290275443098,8.52954274224713,311.1541193198949,60.24263465356703,False,False,0,True,True,False,True,False,True,True,False,1.0337514e-13,5.163536e-13,0.99986607,6013.6226,6007.9175,6021.2007,3.7142,3.7094,3.7175,0.0204,0.0194,0.0225,1527.6693,1522.9749,1535.5536,0.2629,0.259,0.2677,0.2223,0.219,0.2264,0.1193,0.1175,0.1216,MARCS,8.008084993463097,8.017350379132195,-0.028199,37.96906940027457,1.3392968225542574e-37
26561,1636148068921376768,Gaia DR3 2076584221969081472,2076584221969081472,315605421,2016.0,295.38541636934275,0.011847683,40.38741351154681,0.0142311845,0.8888108998405567,0.014390755,59.872597,1.0376813,0.5900758252504544,0.015451359,-0.8535766074366745,0.017795235,0.01794889,-0.00063581736,-0.05297643,-0.109379254,0.02737461,-0.10568211,-0.3019328,-0.104556635,-0.12522733,-0.015763162,394,9,394,0,0.936211,423.23206,0.0,0.0,31,False,1.561526,,,,,,,,48,29,0.025193512,52,23,0,0.0021630712,56.60085,0,0,1.0328856,,,,,,,,,False,389,35198.85089411253,7.4453444,4727.6323,14.321046,45,19113.125514734285,14.694552,1300.6946,14.635213,45,23019.546531884454,14.294845,1610.3391,13.842653,1.19699,0.0,1.0,0.0,0.0,0.0,0.7925596,0.31416702,0.4783926,-25.30451,4.4412594,2.0,21.0,5.0,19.0,5.3936715,,,916.675,,6250.0,4.5,0.25,222.0,,,,13.719694,0.16032717,16.0,,NOT_AVAILABLE,74.17840409004359,8.536229347271366,311.15344282057083,60.25124838512848,False,False,0,True,True,False,False,False,True,True,False,1.03019766e-13,5.1457856e-13,0.99990124,5951.8047,5919.571,6055.3906,4.236,4.2081,4.3503,-0.2091,-0.2381,-0.1206,1037.2096,975.8235,1072.5492,0.1525,0.1337,0.2058,0.1291,0.1131,0.1747,0.0695,0.0609,0.094,MARCS,2.618537879168623,2.084784756864392,-0.027199,1.6191019937516011,6.016412920395057e-99
26578,1636148068921376768,Gaia DR3 2076584256328827904,2076584256328827904,446911245,2016.0,295.39625261088537,0.008463779,40.394539048181656,0.010548614,0.5122699465920647,0.010340986,48.581146,6.197024,-3.414412529323547,0.011176227,-5.171546098976457,0.013453644,-0.004779267,-0.012640869,-0.049320202,-0.118123956,-0.0013479362,-0.103248924,-0.36584237,-0.12595339,-0.08484808,-0.054002758,401,393,401,0,0.8632555,568.4234,0.05634292,3.5931406,31,False,1.4218019,,,,,,,,48,29,0.019184323,53,23,0,0.0025100906,71.427414,0,0,1.0299805,,,,,,,,,False,387,157527.1953298049,21.795107,7227.6406,12.693978,49,61382.85779639304,40.486477,1516.1323,13.368424,48,136682.90143262764,34.804047,3927.213,11.90861,1.2573433,0.0,0.0,0.0,0.0,0.0,1.4598141,0.6744461,0.78536797,-16.977016,0.5211145,1.0,17.0,5.0,15.0,23.88978,0.06600101,0.36935425,916.675,7.1351614,4750.0,2.0,0.5,222.0,6.212445,5.508372,10.0,11.610596,0.019088082,12.0,,NOT_AVAILABLE,74.18872095889489,8.532382680375378,311.17399999178656,60.25510250656152,False,False,0,True,True,False,False,False,False,True,False,1.0223737e-13,5.106705e-13,0.9999787,,,,,,,,,,,,,,,,,,,,,,,0.3273250348051587,0.260147424822583,-0.009893,2.018659511219546,7.716043374843384e-07
26580,1636148068921376768,Gaia DR3 2076584256328831872,2076584256328831872,1704272120,2016.0,295.4040511500506,0.012096,40.394941269124,0.015389231,0.6066438257299696,0.0147387255,39.32795,3.722841,-2.461381591480796,0.015703352,-2.793053309914185,0.019775031,0.021609895,-0.052604243,-0.027483655,-0.14163904,-0.01403133,-0.11960646,-0.39347273,-0.1395246,-0.02820455,-0.03324504,376,0,374,2,-0.012629445,376.1749,0.0,0.0,31,False,1.581837,,,,,,,,46,28,0.028270641,51,22,0,0.0028691164,91.046844,0,0,0.9986321,0.19986393,0.16965957,0.13441986,0.009942436,-95.989685,75.17227,42.05496,3.2206106,False,378,35805.93608385035,8.664863,4132.3145,14.30248,46,20140.69100714794,18.21452,1105.7493,14.578357,45,22525.558449939104,17.732044,1270.3306,13.866206,1.1915971,0.0,0.0,0.0,0.0,0.0,0.7121506,0.275877,0.43627357,21.197777,7.9185276,2.0,19.0,6.0,16.0,4.594221,,,856.9427,,6500.0,4.5,0.25,222.0,,,,13.605613,0.09671713,13.0,,NOT_AVAILABLE,74.19194777735389,8.527357306634979,311.1855195085826,60.25343771366057,False,False,0,True,True,False,False,False,True,True,False,1.02453114e-13,5.1174814e-13,0.9999574,6564.622,6542.1006,6587.955,4.1049,4.0758,4.1244,-0.1944,-0.2073,-0.1823,1627.0646,1581.6375,1691.8687,0.3345,0.3231,0.3463,0.2899,0.2799,0.3002,0.1565,0.1511,0.1621,MARCS,0.6379893330782846,0.7080076463204913,-0.027,2.4295517196214784,4.623456140592694e-12
26629,1636148068921376768,Gaia DR3 2076584423821711488,2076584423821711488,1509407018,2016.0,295.45203222755947,0.013877316,40.39823598036081,0.016349351,0.30262650409610586,0.01668155,17.024708,2.4299266,-1.634117299340197,0.017766954,-1.7983892051139747,0.020245384,-0.06119169,-0.13193077,-0.15810551,-0.006460064,0.17760728,-0.02116406,-0.39211833,-0.0050106435,-0.17344376,-0.09014771,389,128,389,0,9.219347,1125.9135,0.15421094,23.640564,31,True,1.3950927,,,,,,,,45,28,0.029287312,49,22,0,0.0066938424,49.17702,13,0,1.3495299,,,,,,,,,False,385,121056.03215886847,28.190517,4294.211,12.9799,46,43277.11373479611,55.398632,781.19464,13.747896,46,113810.98396541394,59.2467,1920.9675,12.107435,1.2976478,0.0,46.0,0.0,46.0,0.0,1.640461,0.76799583,0.87246513,-66.60799,0.67814803,1.0,20.0,4.0,17.0,23.231255,0.6021904,0.34660685,916.67505,11.453182,4250.0,2.5,-0.25,222.0,15.2309885,9.624657,8.0,11.762401,0.01984777,16.0,,NOT_AVAILABLE,74.21253677633479,8.496836806820559,311.2569425029922,60.24395421064173,False,False,0,True,True,False,False,False,False,True,False,1.0211507e-13,5.1005966e-13,0.99999076,4601.2607,4550.8823,4643.9497,2.2834,2.2217,2.4255,-0.124,-0.127,-0.1194,2140.1565,1846.6257,2282.3926,1.0419,0.985,1.088,0.7822,0.7378,0.8185,0.4124,0.3885,0.4322,MARCS,1.0872508361042206,1.1257509743958305,-0.018628,5.512256783266543,2.323050567368918e-29
26668,1636148068921376768,Gaia DR3 2076584462487275136,2076584462487275136,1748987439,2016.0,295.43361266241726,0.012642332,40.39066052075995,0.015053607,0.5347046663796927,0.015265276,33.277332,5.513909,-2.6883624306805034,0.016513411,-4.814135228219731,0.019042917,0.0047330977,0.035879456,-0.060076065,-0.14131474,0.06364559,-0.13076437,-0.29021135,-0.06916366,-0.13935742,-0.05891158,397,0,395,2,0.76430506,423.80014,0.0,0.0,31,False,1.5892032,,,,,,,,46,28,0.0269852,50,21,0,0.007246434,55.90321,0,0,1.0266286,0.2634723,0.15034492,0.01727739,0.054433197,-84.07435,73.85165,49.520824,-12.29955,False,400,29984.0867001863,7.5128694,3991.03,14.49514,47,17107.430186529313,15.971636,1071.1132,14.75558,44,18495.513929691348,13.361327,1384.2572,14.08023,1.1873946,0.0,0.0,0.0,0.0,0.0,0.6753502,0.26043987,0.41491032,0.6413583,11.294571,2.0,19.0,8.0,16.0,5.017145,,,886.1146,,6750.0,4.5,0.5,222.0,,,,13.758777,0.08031409,17.0,,NOT_AVAILABLE,74.19902699478673,8.50553490499474,311.2251510319343,60.24167202732552,False,False,0,True,True,False,False,False,True,True,False,1.02690216e-13,5.1293247e-13,0.9999339,6842.433,6826.926,6861.7,4.1885,4.1709,4.2064,-0.3151,-0.3256,-0.3041,1673.9637,1639.6737,1709.3895,0.4106,0.4022,0.4205,0.359,0.3516,0.3678,0.1935,0.1895,0.1982,A,0.6142553850456826,0.39556256933484757,-0.026717,2.854898593527545,6.063623686535974e-05
26729,1636148068921376768,Gaia DR3 2076584565566522496,2076584565566522496,11391720,2016.0,295.4786013637877,0.013345109,40.42178603553288,0.016377887,0.162122632292195,0.016067347,8.298672,8.051113,-4.919565328213034,0.017384417,-6.373249335915246,0.020523088,0.031651873,0.023484679,-0.13941538,-0.08611336,0.053984024,-0.0847304,-0.3892831,-0.13230205,-0.05674663,0.0034306368,412,0,410,2,0.3784448,417.559,0.0,0.0,31,False,1.4207448,,,,,,,,47,29,0.02937096,50,23,0,0.00421937,178.36682,0,0,1.0125,0.14696091,0.14179924,0.06286034,0.06305242,-87.29187,80.67845,-16.089018,-22.370659,False,413,25343.73065591136,4.8359046,5240.7427,14.6776905,48,9891.215945063755,17.439957,567.15826,15.350418,47,22394.684448548556,22.044573,1015.88196,13.872533,1.2739205,0.0,0.0,0.0,0.0,0.0,1.4778852,0.6727276,0.80515766,-75.28004,3.511758,2.0,13.0,4.0,11.0,3.8615572,,,886.1146,,4750.0,3.5,0.0,222.0,,,,13.517561,0.05365096,9.0,,NOT_AVAILABLE,74.24323162058096,8.4903364708305,311.31157441497857,60.25908798015545,False,False,0,True,True,False,False,False,True,True,False,1.0206793e-13,5.0982737e-13,0.99999547,4606.485,4596.701,4622.576,2.5687,2.5407,2.597,0.117,0.1142,0.1209,5109.676,4956.2695,5270.688,0.605,0.5931,0.6257,0.4594,0.4502,0.4755,0.2397,0.2347,0.2482,MARCS,0.3533730287166378,0.32201922313545783,-0.028785,9.910613202382306,1.3945823419858765e-54
26801,1636148068921376768,Gaia DR3 2076584668645710336,2076584668645710336,140520216,2016.0,295.4282507887268,0.012520264,40.40609040344754,0.01503869,0.809884790599587,0.014409131,54.322205,2.9151607,-1.4236343897294583,0.01576697,-2.5438999508918583,0.019005587,0.03613874,-0.104650244,-0.24767773,-0.0655489,0.012909607,-0.04335731,-0.49131933,-0.032798525,-0.039708376,-0.061971884,377,0,375,2,-1.7561473,329.8023,0.0,0.0,31,False,1.5717509,,,,,,,,44,26,0.027635023,49,24,0,0.004165251,52.742073,0,0,0.93526125,0.15717731,0.09663776,0.005040492,0.08821287,-100.90964,73.79269,2.332866,-22.603674,False,383,37224.31019876354,8.65851,4299.1587,14.260301,46,20624.58186405734,26.59452,775.51996,14.552579,46,23878.338120463544,18.959742,1259.4232,13.802885,1.1955338,0.0,1.0,0.0,1.0,0.0,0.7496939,0.2922783,0.45741558,-21.174452,4.7904277,2.0,17.0,8.0,14.0,5.1828895,,,916.675,,6250.0,4.5,0.25,222.0,,,,13.697244,0.28303164,10.0,,NOT_AVAILABLE,74.21075647185239,8.51649793892343,311.22812875248394,60.25756453691518,False,False,0,True,True,False,False,False,True,True,False,1.0360651e-13,5.175093e-13,0.9998432,6069.9917,6042.7915,6098.928,4.1722,4.1551,4.19,-0.1487,-0.1712,-0.1247,1201.1941,1181.8936,1218.3488,0.132,0.1162,0.1477,0.1125,0.099,0.126,0.0605,0.0532,0.0678,MARCS,1.1075153925577965,0.7471043424226211,-0.027149,1.7791581181975773,2.0664913045727358e-53
26846,1636148068921376768,Gaia DR3 2076388161000047744,2076388161000047744,1730453034,2016.0,295.5015292849402,0.008912469,40.06468376813268,0.011964726,0.25856648524981,0.0116094025,20.240446,8.031885,-1.9157582112913767,0.011938434,-7.800067149862309,0.014456997,-0.007894832,0.03102041,-0.06908966,-0.07237127,0.16058116,-0.10029175,-0.39449888,-0.17416656,-0.12036957,0.0037148022,387,34,387,0,3.145258,566.90186,0.059869178,3.4651487,31,False,1.3587866,,,,,,,,45,28,0.020799454,49,20,0,0.0014802838,63.857586,0,0,1.115018,,,,,,,,,False,384,116559.55837974652,37.96734,3069.9956,13.020997,48,35902.8690586923,60.793674,590.56915,13.950719,44,117593.24860651746,124.76873,942.48975,12.071939,1.31689,0.0,35.0,0.0,16.0,0.0,1.8787794,0.92972183,0.9490576,-9.086023,0.33672515,1.0,18.0,4.0,15.0,25.5689,-1.8619995,0.98504114,886.11505,3.4855762,4000.0,2.0,0.0,222.0,8.7186775,4.429593,9.0,11.681236,0.011253772,13.0,,NOT_AVAILABLE,73.93482013398237,8.303951853146517,311.09869518892697,59.91767949333514,False,False,0,True,True,False,False,False,False,True,False,1.02132814e-13,5.101483e-13,0.99998903,4515.695,4508.103,4521.2563,2.1122,2.0996,2.1224,0.1094,0.1085,0.1099,3689.3235,3650.178,3738.1184,1.5365,1.5264,1.5435,1.1259,1.1182,1.1314,0.5906,0.5864,0.5936,MARCS,0.6231701855503219,0.18534451976166902,-0.023587,4.489910008554958,2.8424600308105415e-42
26864,1636148068921376768,Gaia DR3 2076584737365188736,2076584737365188736,537921994,2016.0,295.41787287415383,0.011759084,40.42194039537483,0.013165414,0.8271494385646594,0.013730946,58.220783,5.680894,0.0545734011326108,0.015390407,-5.680631565678224,0.016669288,0.04005478,-0.024316896,-0.16163424,-0.08803663,0.07741042,-0.10232257,-0.32985976,-0.12117618,-0.11475992,0.055875123,405,0,404,1,-1.2089883,369.4657,0.0,0.0,31,False,1.5191898,,,,,,,,47,29,0.023916947,52,24,0,0.0038999417,49.112125,1,0,0.9566857,0.12448245,0.08201114,0.017388953,0.059984636,-79.19581,73.8234,55.403164,-23.310843,False,411,38352.149237574806,6.2121997,6173.6826,14.227893,48,19149.4369086732,17.038883,1123.867,14.633152,46,27365.417395960423,18.99461,1440.6938,13.65489,1.2128357,0.0,1.0,0.0,1.0,0.0,0.97826195,0.40525913,0.5730028,-51.98947,4.3075337,2.0,20.0,8.0,17.0,5.946023,,,814.40216,,5250.0,1.0,-0.5,111.0,,,,13.458094,0.121122405,13.0,,NOT_AVAILABLE,74.22101545298342,8.531014204075372,311.22417455956315,60.27516596732208,False,False,0,True,True,False,False,False,True,True,False,1.0282279e-13,5.135947e-13,0.9999208,5302.54,5285.817,5317.632,4.1062,4.1001,4.1142,-0.3835,-0.399,-0.3682,1127.4259,1108.2542,1144.8309,0.0678,0.0593,0.0764,0.0553,0.0483,0.0623,0.0294,0.0257,0.0332,PHOENIX,28.201297116523914,0.29344075226976657,-0.027723,1.6600320764077545,7.89765558223399e-93
27020,1636148068921376768,Gaia DR3 2076584874804156288,2076584874804156288,1323275930,2016.0,295.4249764946974,0.010306787,40.4488525331835,0.013229078,0.9091887214242758,0.012325089,71.51459,12.981301,-5.020539762190564,0.013324753,-11.9711475883562,0.016339945,0.13913591,0.19230223,-0.18161675,-0.20939708,0.09466765,-0.20340323,-0.52923626,-0.16635023,-0.07199329,0.09474955,351,9,351,0,0.115696214,350.375,0.0,0.0,31,False,1.5760323,,,,,,,,41,26,0.024359133,48,23,0,0.009122183,61.0572,0,0,1.0034367,,,,,,,,,False,352,67920.60407185076,12.41844,5469.3345,13.607363,44,37800.51213125502,22.684572,1666.3533,13.894798,43,43019.86244146676,25.675283,1675.536,13.163723,1.1899242,0.0,0.0,0.0,0.0,0.0,0.7310753,0.28743553,0.44363976,-24.89603,3.2147765,2.0,15.0,2.0,14.0,8.482541,,,916.675,,6000.0,4.5,-0.25,222.0,,,,13.020643,0.03302845,13.0,,NOT_AVAILABLE,74.24753301018076,8.539126238023888,311.2531202158009,60.29856803229351,False,False,0,True,True,False,False,False,True,True,False,1.0405995e-13,5.1977417e-13,0.99979824,6273.173,6255.524,6291.3965,4.1607,4.1507,4.1731,0.0353,0.0235,0.0471,1066.007,1046.6525,1081.3506,0.1967,0.1877,0.2062,0.1688,0.161,0.1771,0.0907,0.0865,0.0951,MARCS,0.2654047897468725,0.13649439102975505,-0.027765,1.3556139346616969,8.931913320567588e-182
27122,1636148068921376768,Gaia DR3 2076388337105190144,2076388337105190144,612699438,2016.0,295.4982463456171,0.011850994,40.08338740553235,0.014673849,0.4020107141837005,0.014846351,25.216145,4.8396263,-2.9277263993924354,0.01660547,-3.853621793217556,0.0180435,0.04446259,0.035003655,-0.025586434,-0.0343955,0.113202825,-0.047132555,-0.2944648,-0.12736376,-0.04457192,0.037829187,394,0,389,5,-0.0144597115,389.6497,0.0,0.0,31,False,1.5226293,,,,,,,,47,29,0.025584582,50,20,0,0.0032766769,119.72904,0,0,0.9986105,0.09594198,0.1575528,0.050274905,0.10415229,-138.75728,-87.30285,4.9275193,-11.837248,False,398,32960.90309970299,5.733947,5748.38,14.392369,47,16550.066906943794,18.739353,883.17175,14.791543,45,23432.752668257155,15.727457,1489.9264,13.823338,1.2130377,0.0,0.0,0.0,0.0,0.0,0.96820545,0.39917374,0.5690317,4.013335,5.0707083,2.0,16.0,3.0,14.0,5.163876,,,886.11505,,6000.0,3.5,0.5,222.0,,,,13.608426,0.05408487,14.0,,NOT_AVAILABLE,73.95019223491121,8.31512194347448,311.1067391235472,59.93611557683282,False,False,0,True,True,False,False,False,True,True,False,1.0242035e-13,5.115845e-13,0.99996066,5253.794,5237.7046,5264.9795,3.3494,3.2893,3.3845,-0.709,-0.7413,-0.6848,2334.973,2249.95,2493.9858,0.0929,0.0805,0.1015,0.0761,0.0659,0.0833,0.0411,0.0356,0.045,MARCS,0.5671797065274263,0.46822186940495525,-0.027643,3.6930237121033294,0.997858634945989
27263,1636148068921376768,Gaia DR3 2076388405824637952,2076388405824637952,1425886505,2016.0,295.4698397049191,0.014702062,40.07394548905771,0.017621301,0.3014605857863268,0.018241486,14.957367,2.1551123,-1.50134494204654,0.020152014,-1.5461151259680253,0.021798031,0.009131703,0.016026182,-0.034837656,-0.006366481,0.1310169,-0.024935346,-0.31263867,-0.11118943,-0.07681127,0.034106612,406,0,406,0,-0.5950556,390.92407,0.0,0.0,31,True,1.4257271,,,,,,,,47,29,0.030952357,50,20,0,0.004366012,129.54375,0,0,0.9782363,0.11568463,0.1314203,0.07839376,0.1207322,-143.58035,87.03581,-1.6646415,-18.91259,False,413,19748.85536318659,4.1513004,4757.2695,14.948512,45,7751.383733271165,11.894904,651.6558,15.615094,47,17130.250954903015,11.825551,1448.5795,14.1634865,1.2599026,0.0,1.0,0.0,1.0,0.0,1.4516077,0.6665821,0.7850256,-90.71798,3.7938983,2.0,20.0,7.0,18.0,4.543849,,,886.11505,,4750.0,3.0,0.25,222.0,,,,13.751604,0.15783122,14.0,,NOT_AVAILABLE,73.93129048306862,8.32967520946884,311.0595241861755,59.934667240445904,False,False,0,True,True,False,False,False,False,True,False,1.0207846e-13,5.0988055e-13,0.99999446,,,,,,,,,,,,,,,,,,,,,,,1.3422640883933061,1.4098582074444306,-0.028616,6.051035146906217,2.559149087817679e-49
27273,1636148068921376768,Gaia DR3 2076585080962548864,2076585080962548864,1331709344,2016.0,295.37668899204647,0.014078914,40.416899603897946,0.01609315,0.2483062868022642,0.016602814,13.245604,10.741893,-7.15244541605671,0.018443216,-8.014411070529697,0.01981537,0.0928668,0.11467198,-0.107650034,-0.1909964,0.15013857,-0.1878866,-0.37818626,-0.094732195,-0.15369354,0.053585403,345,0,343,2,-0.57596046,325.8374,0.0,0.0,31,False,1.4453919,,,,,,,,41,28,0.028964262,46,21,0,0.011043102,34.826523,0,0,0.97695094,0.13903774,0.07338148,0.036669053,0.057989486,-76.20562,77.28042,49.378742,-23.15265,False,346,30264.180900485568,6.0964,4964.271,14.4850445,43,12615.362056081784,20.851835,605.00006,15.086293,42,25277.10128803666,15.294947,1652.6439,13.741077,1.2520565,0.0,1.0,0.0,0.0,0.0,1.3452158,0.60124874,0.74396706,-51.50274,2.9328165,2.0,14.0,2.0,11.0,5.4311433,,,856.9427,,4750.0,3.0,-0.5,222.0,,,,13.521639,0.08900878,14.0,,NOT_AVAILABLE,74.2013908851688,8.556151080697134,311.16129731132145,60.28122209944552,False,False,0,True,True,False,False,False,True,True,False,1.02096e-13,5.0996436e-13,0.9999927,5188.4126,5180.227,5196.7246,3.0664,3.0588,3.0744,-0.1902,-0.1907,-0.19,3602.9067,3573.6284,3629.7996,0.8773,0.8701,0.8845,0.6915,0.6856,0.6974,0.3696,0.3664,0.3729,MARCS,0.2578588849989172,0.24724673872624728,-0.028392,6.686425146062233,7.655017223802814e-79
27275,1636148068921376768,Gaia DR3 2076585080962551552,2076585080962551552,613531773,2016.0,295.3855719707648,0.00853556,40.4134065364212,0.010020824,0.3465731694982637,0.010247088,32.10875,10.565014,-1.0540678769283365,0.01125669,-10.512300797256096,0.011939691,-0.039753005,-0.008613922,-0.07755428,-0.19623762,0.16406819,-0.22364217,-0.27040777,-0.16084631,-0.07547192,-0.09078491,375,375,375,0,-0.29441813,586.97516,0.056796573,3.981432,31,False,1.399575,,,,,,,,44,29,0.017052058,49,23,0,0.004618327,29.144638,0,0,0.988299,,,,,,,,,False,373,305118.5674294669,59.45069,5132.2964,11.976195,47,110287.55964159888,82.24317,1340.9935,12.732226,47,279323.6461788381,111.97688,2494.476,11.132627,1.2769173,0.0,0.0,0.0,1.0,0.0,1.5995998,0.75603104,0.8435688,-65.961685,0.3267511,1.0,19.0,4.0,17.0,46.546432,0.7275546,0.19714509,916.675,4.1624947,4500.0,2.0,0.25,222.0,11.73142,3.4388597,15.0,10.80709,0.009872312,15.0,,NOT_AVAILABLE,74.20155369539039,8.548540788259352,311.17168366800746,60.275616203725136,False,False,0,True,True,False,False,False,False,True,False,1.0203538e-13,5.096616e-13,0.99999875,,,,,,,,,,,,,,,,,,,,,,,1.0679283797930705,0.11357828538464652,-0.017552,2.956688198002972,2.0889679730515126e-118
